"","risk_tolerance","investment_experience","liquidity_needs","platform","time_spent","instrument_type_first_traded","first_deposit_amount","time_horizon","user_id","churn","n_days_gt10_l30d","avg_bal_gt10_l30d"
"157","med_risk_tolerance","good_investment_exp","very_important_liq_need","both",0,"stock",250,"short_time_horizon","cbfb764959c40b752f5aa97970800b1b",0,22,1003.93670909091
"158","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",23.8886166667,"stock",100,"short_time_horizon","690f2d2ea68b9a0d4b60b9e70023e59a",0,22,1708.30814545455
"159","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",21.0226666667,"stock",100,"long_time_horizon","151e20f8c6d33324779ebad4b1b0dc9c",0,22,257.874545454545
"160","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",0,"etp",100,"med_time_horizon","12533db2bb22f4eb45660d1fcac32ff6",0,22,167.735
"161","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",9.10771666667,"stock",50,"med_time_horizon","36a7ba903fcc3ed356276d5342bc933b",0,20,103.082
"162","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","both",51.1537333333,"stock",1000,"short_time_horizon","8871353037d94930147ea553b51d4cfb",0,22,2360.97636363636
"163","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",24.3033333333,"stock",100,"short_time_horizon","c5886e0a615025b1c8e0ec12c273d913",0,22,100.27
"164","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",0,"stock",100,"short_time_horizon","4af19dae16585734088b74cc2c952d74",0,22,1054.91977272727
"165","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","both",52.4875833333,"stock",50,"short_time_horizon","35573daf1177d3cf334c58cb1a8bbf57",0,22,47.4791272727273
"166","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",100,"short_time_horizon","a4e7c90fd853b2149bd47820edb1fb9b",0,22,132.626672727273
"167","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",25.3853166667,"etp",1000,"long_time_horizon","5d149426441131cfdd76b9dadf930b46",0,22,9275.59954545455
"168","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",10.4762166667,"stock",500,"short_time_horizon","91f69e2346d07c1651410166384bfab0",0,22,499.89
"169","med_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",47.8611833333,"stock",500,"short_time_horizon","d59e8bb550cee2f8c0e0c6cd0ad7efad",0,22,1829.40727272727
"170","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",8.74941666667,"stock",200,"short_time_horizon","7a08636c6a40dbbc1d61050811637b71",0,22,519.3039
"171","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",5000,"med_time_horizon","d716b3068c89d8582a9ef4ae79af62d2",0,22,7075.58
"172","low_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",7.67655,"stock",20,"short_time_horizon","b22e4ebb48d61e9b4644f334e26668cb",0,22,39.03
"173","low_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",24.2675666667,"stock",20,"short_time_horizon","bc542c0235354403a6546efcbef7ffc1",1,20,35.664
"174","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"adr",1000,"short_time_horizon","643089434db1d9c67159b94a3043c0a8",0,22,39674.8154545455
"175","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",26.05505,"stock",1000,"short_time_horizon","83edb5367f5752167295aafa0b8664c7",0,22,11162.0754545455
"176","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",100,"long_time_horizon","d432b3d2e2f641f4b9ca9242e53b55ea",0,22,19195.0072909091
"177","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",0,"etp",1000,"short_time_horizon","e215e60142b20592cf1497f240af26df",0,22,725.894095454545
"178","high_risk_tolerance","good_investment_exp","not_important_liq_need","iOS",34.4786,"stock",380,"long_time_horizon","1e1518f4a8f8e3e1d3c7c16c470d1d09",0,22,1270.625
"179","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",8.54865,"stock",100,"med_time_horizon","5f72c27c9d9bced1d73fcda3ebf90a6c",0,9,22.8166666666667
"180","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"adr",1000,"short_time_horizon","e9374e08678c592d61c47a2ab4448c02",0,22,1148.70523636364
"181","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",11.9244,"etp",200,"long_time_horizon","c33438d1852111a0a8a508725f85e997",0,22,172.045454545455
"182","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",32.3406333333,"stock",50,"short_time_horizon","f4c622b140806244fd07da74e74d607c",0,22,274.144545454545
"183","high_risk_tolerance","good_investment_exp","not_important_liq_need","iOS",7.87748333333,"stock",6000,"long_time_horizon","9301ec27ef93b792f2b7a3aaa26145c7",0,22,14216.3686363636
"184","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",19.3752166667,"stock",2000,"short_time_horizon","a7db75b268e9b27b645a3f3d07bae34a",0,22,991.191745454545
"185","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",17.6143833333,"stock",1000,"short_time_horizon","01c752250b140708c71da7c40d29b04a",0,22,6707.93727272727
"186","low_risk_tolerance","no_investment_exp","very_important_liq_need","Android",15.7409833333,"stock",50,"short_time_horizon","ed87d33cc61a7d0e3253cc618f670781",0,22,95.6690909090909
"187","low_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",6.2182,"stock",20,"short_time_horizon","ee1209d1025e38c5ac9220ab5dfa6a01",1,15,16.1866666666667
"188","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",7.47073333333,"stock",2500,"med_time_horizon","8456a92623afc78ab085ebd70bf602f2",0,22,2622.61636363636
"189","high_risk_tolerance","no_investment_exp","very_important_liq_need","both",18.2090666667,"stock",20,"long_time_horizon","1a8140376eff65d06388f9370a142b29",0,22,44.1645454545455
"190","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",8.14416666667,"stock",100,"short_time_horizon","981db0b4529a85737cb8ff5129eec919",0,22,16155.69
"191","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",100,"short_time_horizon","3d22da2529def30ca736181f78b15e03",0,22,2373.86636363636
"192","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",510,"short_time_horizon","098d0062fcd3e217e8ff6d31286cb10f",0,22,11324.3747727273
"193","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",37.3674166667,"stock",1000,"short_time_horizon","23f98f423e9052e85e85341cd7e2b919",0,22,2078.5
"194","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",8.96128333333,"stock",50,"short_time_horizon","11462d1c71cc7eedec549c4ec4883c27",0,22,57.3418181818182
"195","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",23.0887333333,"mlp",19.96,"long_time_horizon","e80be08b3b072099cbc47c2713926556",0,22,59.3663636363636
"196","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",12.1376333333,"stock",100,"short_time_horizon","94b93a1b4382f994d4a09d5730dca467",0,22,11624.8490909091
"197","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",14.3746666667,"stock",150,"short_time_horizon","86d436373a03b578b749ca669a05e2c5",0,22,174.461818181818
"198","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",36.5464833333,"stock",500,"long_time_horizon","8d0ce4d7290a8033257e458ee7dce763",0,22,701.727272727273
"199","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",43.8711166667,"stock",125,"med_time_horizon","4cadeb16263b5bfd9679978dae484bc1",0,22,129.429090909091
"200","med_risk_tolerance","limited_investment_exp","not_important_liq_need","iOS",42.4050333333,"stock",50,"med_time_horizon","75aa1ea910b424c2d4179d91246378a4",0,22,8126.31636363636
"201","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",6.82161666667,"stock",250,"short_time_horizon","c4bf2c2846510e2fb33d414a372034f9",0,21,1310.88
"202","low_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",50.7996666667,"stock",5000,"short_time_horizon","51acfbb640aaa495e66413ba8e5282bf",1,21,1273.45047619048
"203","med_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",70.5603333333,"stock",46,"short_time_horizon","6e2710b1df44cbcf2039ca96db9378fc",0,22,44.14
"204","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",36.9008,"stock",50,"short_time_horizon","ac25c79f4e48af7ee2333016f5614398",0,21,1743.66545238095
"205","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",9.08895,"stock",200,"short_time_horizon","b6ae676e71daef9bd4c5506e0052cf39",0,22,182.158181818182
"206","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",11.4639666667,"stock",500,"long_time_horizon","5e90b6272fac90a27e531ca5d7794e4d",0,22,1624.07409090909
"207","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",4.80111666667,"stock",500,"short_time_horizon","2e03b494e3b9fa49a5b8f95fb2f979ec",0,22,25485.7986363636
"208","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",11.0182,"stock",4,"long_time_horizon","d39a9f2ae92927dbf89bb3e5cecea195",0,22,37968.1759090909
"209","med_risk_tolerance","no_investment_exp","very_important_liq_need","both",3.71231666667,"etp",100,"long_time_horizon","56f89ee2e5b4df07279526ce80d21429",0,22,819.07
"210","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",41.6439166667,"stock",150,"short_time_horizon","628037dc9030971560b2a12f537101cd",0,15,281.9556
"211","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",0,"rlt",1,"short_time_horizon","11a7826469746ad8270e6671da0906e0",0,22,562.201245454545
"212","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",6.14728333333,"stock",10,"long_time_horizon","d19281f5cc0b5c129de060d36df7592d",0,22,1996.24363636364
"213","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",37.25715,"stock",100,"long_time_horizon","e2263a077b397fad080f56557662c8d5",0,22,1291.19045909091
"214","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",93.9634333333,"stock",100,"long_time_horizon","52f4e7c5f9bc3d0584d01d779bd17550",0,22,4726.91705454545
"215","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",1.31748333333,"stock",10,"short_time_horizon","3ae997636a70f82a3b4362edd7603f64",0,6,10.07
"216","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",11.82005,"stock",20,"med_time_horizon","ee2d435a8d496203ec2540fd0e45cf0c",0,22,20.7524
"217","med_risk_tolerance","good_investment_exp","very_important_liq_need","Android",5.3421,"stock",500,"med_time_horizon","ed57b62e1db6ac0ad7800fd13b7e5fb9",0,22,18631.3063636364
"218","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",57.3807333333,"stock",15,"short_time_horizon","47004ea1443a5b86bab1e6a06dc2ef6e",0,22,26.5524136363636
"219","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",65.9774833333,"stock",35.46,"short_time_horizon","548857364d61cfcdd898b00325a4c775",0,20,28.5355
"220","med_risk_tolerance","no_investment_exp","very_important_liq_need","both",50.6065166667,"stock",10,"long_time_horizon","b62068179167c3e4c0a3cc56a64bf151",0,22,16.18
"221","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",5.27675,"stock",20,"med_time_horizon","a20361ceb383e73142f87d8579212ebb",0,21,1008.29238095238
"222","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",9.36736666667,"stock",2500,"short_time_horizon","aac4aec35bce1026425efd4a2ccb702e",0,22,21659.915
"223","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",8.63416666667,"stock",22,"med_time_horizon","e4e4df5a89f66609f2f6bc2eb6f23e0d",0,22,102.801363636364
"224","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",0.916416666667,"stock",50,"med_time_horizon","496405b23916e8aa4234368525045627",0,22,96.3528181818182
"225","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","Android",21.6729333333,"stock",10,"long_time_horizon","a4cd09ad94fb73d9942f56df79145521",0,22,25.5972727272727
"226","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",13.0069,"stock",100,"short_time_horizon","4016b19e63af23d6dc3af6aad6b92a2a",0,22,161.437727272727
"227","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",75,"short_time_horizon","828c5c7e00ee66db68a1c7f116a3072b",0,22,97.5827272727273
"228","high_risk_tolerance","no_investment_exp","very_important_liq_need","both",0,"stock",2000,"short_time_horizon","691c646830e93e1a69dd93abc4a66cb1",0,22,31726.0609090909
"229","high_risk_tolerance","extensive_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"short_time_horizon","4ac769e84468560f9eaa8f1fb338c036",0,22,15263.3372727273
"230","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",750,"long_time_horizon","1d8a78ee4f2a047d7bdf3cebd4423126",0,22,910.166913636364
"231","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",37.1619,"lp",1000,"med_time_horizon","dbb83726163affbaf7322c55b8eeea91",0,21,761.962857142857
"232","med_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",45.0205666667,"stock",1500,"short_time_horizon","82e40f8476f1c99246119dcabfe1245e",0,22,6895.87212272727
"233","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",5.0105,"stock",200,"short_time_horizon","9eb060007c4360b04eebd45df5c22f21",0,22,366.869545454545
"234","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",28.5505666667,"stock",100,"long_time_horizon","89ed082703f505efcb79d0d01e0caf53",0,22,82.9495454545455
"235","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",15.3295,"stock",1500,"med_time_horizon","fd513779778051da73b91083d38ad8fd",0,22,27212.4877272727
"236","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",6.74286666667,"stock",10,"long_time_horizon","397949a6dcc2970654ff9e1798bf7a4c",0,22,114.664231818182
"237","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",161.8586,"stock",75,"long_time_horizon","761df77dfe49e5ec9dbd576d4973ae06",0,22,67.6113045454545
"238","high_risk_tolerance","no_investment_exp","very_important_liq_need","both",0,"adr",500,"long_time_horizon","aade78479fee082bda95ee2378ce1a08",0,22,533.639363636364
"239","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",0,"stock",100,"long_time_horizon","fd0fab649e0d65d7473358dff7333cd2",0,22,134.679590909091
"240","low_risk_tolerance","limited_investment_exp","very_important_liq_need","both",3.15308333333,"stock",100,"short_time_horizon","6f41570f0bbd27640a2620aa4ac2c048",0,22,78.3681818181818
"241","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",18.8967166667,"stock",1500,"short_time_horizon","35c812259b2beb1f01966bcf5d8f0dff",0,22,4388.19681818182
"242","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",200,"long_time_horizon","56049016e7e3bb7bb51c73a04c0ac121",1,9,1087.00888888889
"243","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",0,"stock",40,"long_time_horizon","e44caeb08ffc9b74690c47452f203988",0,22,51.1295454545455
"244","low_risk_tolerance","good_investment_exp","very_important_liq_need","Android",84.5086666667,"etp",3000,"long_time_horizon","c743758b48d4dd3fa8ec76ec9d8ba59c",0,22,27217.3127272727
"245","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",17.1140166667,"stock",100,"med_time_horizon","8a1054e5380309f287c510fb03a2b716",0,22,1277.13227272727
"246","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",51.9320333333,"stock",20,"short_time_horizon","117613a6505faabcb756dd50cab090c1",0,22,15.54
"247","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",12.4612,"stock",50,"long_time_horizon","a476b435341441723f0942600ea42986",0,22,49.94
"248","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",44.2365833333,"stock",1000,"long_time_horizon","55a8904752355fba3547434c05438690",0,22,1501.81181818182
